text_id,text_type,sent_count,word_count,avg_sent_length,noun_ratio,verb_ratio,adj_ratio,max_consecutive_nouns,consecutive_nouns_groups,three_plus_consecutive_nouns,max_syntactic_depth,flesch_kincaid_grade,participles_count,gerunds_count,passive_constructions,modal_constructions,pointer_words,bureaucratic_phrases,complex_sentences,complex_sentences_ratio,avg_clause_length
2201,original,8,229,28.625,35.80786026200873,8.73362445414847,13.100436681222707,3,70,1,8,19.520753275109175,8,0,3,1,1,1,1,0.125,14.25
2201,paraphrased,6,133,22.166666666666668,32.33082706766917,5.263157894736842,9.022556390977442,3,37,1,8,11.219649122807017,4,0,1,0,0,0,1,0.16666666666666666,15.0
2202,original,12,99,8.25,44.44444444444444,15.151515151515152,8.080808080808081,3,31,2,6,9.8319696969697,5,0,3,2,3,0,1,0.08333333333333333,7.615384615384615
2202,paraphrased,11,156,14.181818181818182,33.33333333333333,17.307692307692307,7.051282051282051,4,42,2,7,9.593216783216782,6,0,3,5,0,0,1,0.09090909090909091,8.0
2203,original,13,143,11.0,32.16783216783217,14.685314685314685,9.79020979020979,3,38,1,9,10.351958041958046,2,0,0,1,3,0,1,0.07692307692307693,6.173913043478261
2203,paraphrased,23,166,7.217391304347826,36.144578313253014,15.060240963855422,3.614457831325301,3,49,2,7,6.08375589313777,4,1,4,5,1,0,1,0.043478260869565216,4.636363636363637
2204,original,10,165,16.5,41.81818181818181,12.727272727272727,7.2727272727272725,3,49,2,7,13.787272727272729,11,1,3,5,2,1,1,0.1,9.0
2204,paraphrased,10,162,16.2,40.74074074074074,13.580246913580247,9.876543209876543,3,45,3,7,14.391481481481481,7,1,5,3,3,1,1,0.1,9.058823529411764
2205,original,8,103,12.875,48.54368932038835,8.737864077669903,17.475728155339805,4,37,3,8,13.845558252427185,3,0,7,0,2,1,1,0.125,9.545454545454545
2205,paraphrased,8,120,15.0,45.0,10.833333333333334,14.166666666666666,3,48,1,8,14.8,1,0,4,0,2,1,1,0.125,10.0
2206,original,20,131,6.55,40.458015267175576,13.740458015267176,7.633587786259542,2,40,0,6,7.114007633587786,4,0,0,1,2,1,1,0.05,5.068965517241379
2206,paraphrased,10,115,11.5,34.78260869565217,13.91304347826087,8.695652173913043,3,29,1,6,8.493913043478262,0,2,0,1,1,0,1,0.1,9.23076923076923
2207,original,10,109,10.9,32.11009174311927,22.018348623853214,11.926605504587156,2,32,0,8,12.902201834862389,5,0,8,2,1,0,1,0.1,8.384615384615385
2207,paraphrased,13,124,9.538461538461538,36.29032258064516,11.29032258064516,8.870967741935484,2,37,0,8,8.146972704714642,2,1,5,0,0,0,1,0.07692307692307693,5.318181818181818
2208,original,11,105,9.545454545454545,30.476190476190478,19.047619047619047,2.857142857142857,4,21,1,7,7.262727272727272,5,0,7,0,2,0,1,0.09090909090909091,4.5
2208,paraphrased,13,102,7.846153846153846,37.254901960784316,13.725490196078432,5.88235294117647,5,24,3,7,5.2154298642533945,2,0,4,1,0,0,1,0.07692307692307693,4.55
2209,original,12,157,13.083333333333334,36.30573248407643,13.375796178343949,10.828025477707007,4,43,2,7,12.406443736730363,5,0,6,0,1,2,1,0.08333333333333333,6.541666666666667
2209,paraphrased,12,165,13.75,30.303030303030305,16.363636363636363,6.666666666666667,2,43,0,15,9.968636363636364,2,1,5,0,2,0,1,0.08333333333333333,5.703703703703703
2210,original,20,329,16.45,40.121580547112465,8.51063829787234,14.285714285714285,3,110,4,11,16.96691489361702,17,1,5,3,10,17,1,0.05,7.288888888888889
2210,paraphrased,10,114,11.4,34.21052631578947,4.385964912280701,13.157894736842104,3,33,1,10,9.636315789473684,2,0,1,1,2,1,1,0.1,6.333333333333333
2211,original,12,188,15.666666666666666,35.638297872340424,17.02127659574468,11.702127659574469,3,47,3,8,15.566737588652483,4,0,9,8,0,2,1,0.08333333333333333,6.714285714285714
2211,paraphrased,22,170,7.7272727272727275,35.88235294117647,12.941176470588237,11.176470588235295,3,46,2,7,9.372459893048127,2,1,1,2,0,0,1,0.045454545454545456,5.03125
2212,original,11,138,12.545454545454545,42.028985507246375,10.869565217391305,10.869565217391305,4,37,7,7,10.587075098814228,3,0,4,3,1,1,1,0.09090909090909091,9.307692307692308
2212,paraphrased,10,140,14.0,42.142857142857146,9.285714285714286,8.571428571428571,4,37,8,6,8.810000000000002,3,0,2,3,0,1,1,0.1,8.923076923076923
2213,original,10,133,13.3,42.10526315789473,9.774436090225564,15.789473684210526,4,37,5,8,14.996842105263159,3,0,2,0,1,0,1,0.1,8.1875
2213,paraphrased,12,140,11.666666666666666,40.0,11.428571428571429,13.571428571428571,3,40,2,5,11.123333333333335,1,0,1,0,0,0,1,0.08333333333333333,6.55
2214,original,9,104,11.555555555555555,42.30769230769231,11.538461538461538,10.576923076923077,4,33,3,6,13.691623931623933,0,1,2,1,1,1,1,0.1111111111111111,5.833333333333333
2214,paraphrased,1,91,91.0,42.857142857142854,5.4945054945054945,14.285714285714285,3,28,2,10,51.417692307692306,0,0,0,0,0,0,1,1.0,17.6
2215,original,15,160,10.666666666666666,35.0,13.750000000000002,14.374999999999998,3,44,2,8,8.958333333333332,6,0,0,1,1,0,1,0.06666666666666667,8.210526315789474
2215,paraphrased,23,179,7.782608695652174,39.10614525139665,12.290502793296088,7.82122905027933,2,60,0,5,4.9605222249210605,7,0,0,1,2,1,1,0.043478260869565216,6.653846153846154
2216,original,12,64,5.333333333333333,35.9375,14.0625,14.0625,3,20,1,8,10.439166666666669,3,0,0,1,4,0,1,0.08333333333333333,5.416666666666667
2216,paraphrased,11,73,6.636363636363637,34.24657534246575,12.32876712328767,10.95890410958904,3,21,1,7,8.670647571606477,2,0,2,0,6,0,1,0.09090909090909091,6.545454545454546
2217,original,24,105,4.375,48.57142857142857,11.428571428571429,11.428571428571429,3,34,2,6,12.2775,3,0,2,2,0,5,1,0.041666666666666664,4.08
2217,paraphrased,24,108,4.5,53.70370370370371,3.7037037037037033,13.88888888888889,3,37,3,6,12.248888888888889,1,0,1,2,0,6,1,0.041666666666666664,3.888888888888889
2218,original,13,95,7.3076923076923075,38.94736842105263,8.421052631578947,17.894736842105264,3,28,2,7,8.48910931174089,4,0,2,7,1,0,1,0.07692307692307693,6.0625
2218,paraphrased,13,112,8.615384615384615,43.75,6.25,20.535714285714285,3,38,1,7,5.817692307692308,1,0,1,7,0,0,1,0.07692307692307693,6.105263157894737
2219,original,14,142,10.142857142857142,35.2112676056338,18.30985915492958,7.746478873239436,3,39,1,6,11.84199195171026,2,1,6,8,0,1,1,0.07142857142857142,6.173913043478261
2219,paraphrased,17,122,7.176470588235294,34.42622950819672,19.672131147540984,7.377049180327869,3,34,1,6,9.549054966248796,1,1,7,6,0,0,1,0.058823529411764705,5.043478260869565
2220,original,19,288,15.157894736842104,35.41666666666667,10.416666666666668,8.680555555555555,3,76,5,11,10.538947368421052,6,0,6,8,11,2,1,0.05263157894736842,9.633333333333333
2220,paraphrased,31,304,9.806451612903226,33.223684210526315,11.842105263157894,4.934210526315789,3,77,2,7,5.6987521222410855,3,0,7,5,4,0,1,0.03225806451612903,6.85
2221,original,11,112,10.181818181818182,34.82142857142857,16.071428571428573,8.928571428571429,4,30,1,6,13.12590909090909,5,0,4,4,2,0,1,0.09090909090909091,6.705882352941177
2221,paraphrased,12,102,8.5,37.254901960784316,9.803921568627452,7.8431372549019605,3,28,1,6,8.260000000000002,0,0,1,2,2,0,1,0.08333333333333333,6.785714285714286
2222,original,11,87,7.909090909090909,34.48275862068966,21.839080459770116,2.2988505747126435,3,20,1,6,7.4817868338558,3,1,3,2,1,0,1,0.09090909090909091,6.214285714285714
2222,paraphrased,14,116,8.285714285714286,27.586206896551722,18.103448275862068,6.0344827586206895,3,25,1,6,6.076995073891627,2,0,1,2,1,0,1,0.07142857142857142,5.631578947368421
2223,original,13,154,11.846153846153847,37.01298701298701,19.480519480519483,11.688311688311687,3,42,2,7,13.187622377622379,6,0,9,6,3,1,1,0.07692307692307693,5.846153846153846
2223,paraphrased,14,186,13.285714285714286,44.623655913978496,15.053763440860216,10.75268817204301,4,56,5,5,11.104470046082952,5,0,12,1,0,0,1,0.07142857142857142,6.84
2224,original,9,88,9.777777777777779,54.54545454545454,9.090909090909092,7.954545454545454,3,32,4,7,14.498888888888892,2,0,0,1,0,1,1,0.1111111111111111,7.25
2224,paraphrased,7,114,16.285714285714285,39.473684210526315,10.526315789473683,10.526315789473683,2,33,0,5,15.321278195488723,3,0,1,1,2,0,1,0.14285714285714285,7.571428571428571
2225,original,15,240,16.0,37.083333333333336,12.5,8.333333333333332,3,67,3,9,14.845000000000002,4,1,2,10,3,0,1,0.06666666666666667,6.153846153846154
2225,paraphrased,5,131,26.2,36.6412213740458,7.633587786259542,9.923664122137405,3,38,2,9,15.91305343511451,1,0,2,1,2,0,1,0.2,15.5
2226,original,12,159,13.25,39.62264150943396,15.09433962264151,14.465408805031446,3,47,4,5,14.491603773584906,7,0,3,8,1,3,1,0.08333333333333333,10.6
2226,paraphrased,3,113,37.666666666666664,36.283185840707965,10.619469026548673,12.389380530973451,2,34,0,9,22.79377581120944,1,1,2,0,0,0,1,0.3333333333333333,26.75
2227,original,12,130,10.833333333333334,34.61538461538461,12.307692307692308,18.461538461538463,2,39,0,6,11.537435897435902,6,0,7,1,0,2,1,0.08333333333333333,7.166666666666667
2227,paraphrased,12,121,10.083333333333334,29.75206611570248,9.090909090909092,14.049586776859504,2,29,0,5,7.2929889807162525,4,0,3,1,1,1,1,0.08333333333333333,6.722222222222222
2228,original,12,209,17.416666666666668,33.97129186602871,11.483253588516746,8.61244019138756,3,51,1,8,13.736515151515153,8,1,8,8,0,1,1,0.08333333333333333,7.961538461538462
2228,paraphrased,13,196,15.076923076923077,31.122448979591837,11.73469387755102,8.16326530612245,2,47,0,6,11.87703296703297,4,0,4,7,0,0,1,0.07692307692307693,7.64
2229,original,12,89,7.416666666666667,31.46067415730337,13.48314606741573,11.235955056179774,2,26,0,6,11.525074906367042,3,0,4,1,1,1,1,0.08333333333333333,6.357142857142857
2229,paraphrased,10,115,11.5,29.565217391304348,11.304347826086957,13.91304347826087,2,30,0,7,10.393043478260868,1,0,2,2,2,0,1,0.1,8.333333333333334
2230,original,12,272,22.666666666666668,28.308823529411764,14.338235294117647,15.073529411764705,2,70,0,9,19.73892156862745,4,0,3,16,3,13,1,0.08333333333333333,9.033333333333333
2230,paraphrased,14,165,11.785714285714286,24.242424242424242,20.0,7.878787878787878,2,32,0,6,11.022857142857145,0,0,1,3,1,2,1,0.07142857142857142,6.36
2231,original,14,167,11.928571428571429,34.13173652694611,13.17365269461078,4.790419161676647,3,50,1,6,10.594644995722842,5,0,5,2,0,1,1,0.07142857142857142,7.521739130434782
2231,paraphrased,13,194,14.923076923076923,25.773195876288657,18.04123711340206,5.154639175257731,2,47,0,8,11.00968279143537,6,0,5,2,1,0,1,0.07692307692307693,7.75
2232,original,13,274,21.076923076923077,42.700729927007295,12.408759124087592,4.014598540145985,5,73,13,10,14.139702414373946,19,0,7,4,1,1,1,0.07692307692307693,17.25
2232,paraphrased,6,142,23.666666666666668,38.732394366197184,2.8169014084507045,7.746478873239436,4,38,3,7,12.86586854460094,2,0,0,0,0,2,1,0.16666666666666666,24.666666666666668
2233,original,14,146,10.428571428571429,47.94520547945205,15.753424657534246,6.8493150684931505,3,48,6,7,10.164011741682973,7,1,2,4,0,1,1,0.07142857142857142,6.041666666666667
2233,paraphrased,21,167,7.9523809523809526,37.72455089820359,16.16766467065868,4.191616766467066,3,47,1,6,5.186190476190479,3,0,0,3,0,0,1,0.047619047619047616,4.5588235294117645
2234,original,14,182,13.0,45.05494505494506,18.13186813186813,7.142857142857142,3,57,3,6,17.40230769230769,9,0,9,9,5,2,1,0.07142857142857142,6.961538461538462
2234,paraphrased,16,156,9.75,33.97435897435898,25.64102564102564,3.205128205128205,2,46,0,4,11.52346153846154,10,0,5,2,2,0,1,0.0625,6.125
2235,original,12,149,12.416666666666666,48.99328859060403,10.06711409395973,10.738255033557047,3,49,7,8,14.465313199105143,2,1,4,4,1,1,1,0.08333333333333333,8.166666666666666
2235,paraphrased,18,154,8.555555555555555,51.298701298701296,7.142857142857142,12.337662337662337,4,56,4,8,7.996868686868687,1,0,1,2,1,1,1,0.05555555555555555,6.083333333333333
2236,original,10,109,10.9,44.03669724770643,13.761467889908257,10.091743119266056,4,37,2,6,13.287522935779819,8,0,3,1,0,0,1,0.1,7.642857142857143
2236,paraphrased,14,125,8.928571428571429,47.199999999999996,9.6,10.4,3,43,2,5,9.773485714285716,6,0,1,0,1,0,1,0.07142857142857142,7.0
2237,original,16,196,12.25,33.6734693877551,17.346938775510203,10.714285714285714,4,52,2,9,12.777857142857144,16,2,3,3,2,2,1,0.0625,7.2592592592592595
2237,paraphrased,15,146,9.733333333333333,39.726027397260275,13.698630136986301,10.273972602739725,3,46,1,9,9.471187214611874,1,0,2,1,0,1,1,0.06666666666666667,6.454545454545454
2238,original,10,100,10.0,47.0,12.0,8.0,4,26,6,6,12.174,1,0,2,2,0,1,1,0.1,5.882352941176471
2238,paraphrased,9,110,12.222222222222221,37.27272727272727,17.272727272727273,7.2727272727272725,4,26,3,6,11.750202020202021,4,0,2,1,0,1,1,0.1111111111111111,5.3
2239,original,19,172,9.052631578947368,41.86046511627907,13.953488372093023,10.465116279069768,3,54,2,7,12.378176254589967,6,0,6,3,1,0,1,0.05263157894736842,6.92
2239,paraphrased,17,171,10.058823529411764,40.93567251461988,14.619883040935672,5.263157894736842,3,49,2,8,10.660464396284826,4,0,4,0,0,0,1,0.058823529411764705,6.6
2240,original,8,167,20.875,40.119760479041915,8.383233532934131,8.383233532934131,3,56,1,10,15.369655688622757,7,0,3,2,0,4,1,0.125,6.72
2240,paraphrased,10,160,16.0,41.875,6.875000000000001,12.5,3,52,2,9,15.405000000000001,2,1,2,4,0,0,1,0.1,7.2272727272727275
2241,original,18,204,11.333333333333334,40.68627450980392,16.666666666666664,9.803921568627452,3,58,7,10,12.600196078431374,5,0,6,5,10,2,1,0.05555555555555555,7.62962962962963
2241,paraphrased,26,208,8.0,40.38461538461539,14.903846153846153,6.25,3,64,2,5,6.98692307692308,2,0,4,1,7,0,1,0.038461538461538464,5.771428571428571
2242,original,10,101,10.1,44.554455445544555,16.831683168316832,3.9603960396039604,4,28,3,6,13.329306930693068,3,0,4,5,2,1,1,0.1,7.428571428571429
2242,paraphrased,9,101,11.222222222222221,33.663366336633665,21.782178217821784,3.9603960396039604,4,24,2,5,10.813190319031904,2,0,2,3,4,0,1,0.1111111111111111,7.538461538461538
2243,original,11,149,13.545454545454545,36.91275167785235,18.120805369127517,6.0402684563758395,3,47,1,9,11.365277608297742,6,0,6,1,1,0,1,0.09090909090909091,5.096774193548387
2243,paraphrased,8,161,20.125,36.64596273291926,19.25465838509317,6.832298136645963,3,49,2,8,14.350760869565217,5,0,8,1,0,0,1,0.125,7.75
2244,original,15,161,10.733333333333333,36.64596273291926,11.180124223602485,11.180124223602485,5,35,6,8,10.489710144927539,7,0,3,4,3,2,1,0.06666666666666667,7.684210526315789
2244,paraphrased,12,198,16.5,37.37373737373738,8.585858585858585,12.626262626262626,4,53,5,12,11.538787878787879,4,0,2,4,3,0,1,0.08333333333333333,10.235294117647058
2245,original,16,144,9.0,41.66666666666667,11.11111111111111,9.722222222222223,3,44,3,6,8.335,2,0,1,4,1,1,1,0.0625,6.857142857142857
2245,paraphrased,18,140,7.777777777777778,40.714285714285715,12.142857142857142,8.571428571428571,3,44,2,6,6.11888888888889,1,0,0,3,0,0,1,0.05555555555555555,5.826086956521739
2246,original,8,146,18.25,42.465753424657535,12.32876712328767,12.32876712328767,3,42,8,9,15.398013698630141,4,0,2,3,1,3,1,0.125,8.705882352941176
2246,paraphrased,2,128,64.0,33.59375,13.28125,9.375,2,39,0,7,34.981875,2,0,2,0,0,0,1,0.5,11.636363636363637
2247,original,12,95,7.916666666666667,52.63157894736842,16.842105263157894,9.473684210526317,3,35,3,9,12.684122807017545,1,0,2,1,0,2,1,0.08333333333333333,5.588235294117647
2247,paraphrased,11,69,6.2727272727272725,43.47826086956522,21.73913043478261,10.144927536231885,3,23,2,6,11.528972332015812,3,0,2,1,0,1,1,0.09090909090909091,5.230769230769231
2248,original,14,209,14.928571428571429,35.406698564593306,13.875598086124402,14.354066985645932,3,61,1,6,15.627395762132608,5,0,10,9,5,4,1,0.07142857142857142,6.966666666666667
2248,paraphrased,16,175,10.9375,30.28571428571429,21.142857142857142,8.571428571428571,3,42,1,6,12.054750000000002,2,0,10,5,1,1,1,0.0625,5.633333333333334
2249,original,11,192,17.454545454545453,35.41666666666667,13.541666666666666,11.458333333333332,4,50,5,7,11.206022727272725,8,0,4,1,2,1,1,0.09090909090909091,12.5
2249,paraphrased,12,203,16.916666666666668,40.39408866995074,16.25615763546798,10.344827586206897,5,49,12,7,10.992471264367818,6,1,4,3,4,0,1,0.08333333333333333,10.0
2250,original,17,368,21.647058823529413,38.04347826086957,9.239130434782608,7.065217391304348,3,118,2,9,12.946572890025578,8,2,7,12,0,10,1,0.058823529411764705,12.333333333333334
2250,paraphrased,28,369,13.178571428571429,37.669376693766935,9.48509485094851,6.504065040650407,3,108,3,13,7.548879210220676,6,1,2,3,0,0,1,0.03571428571428571,9.076923076923077
2251,original,12,152,12.666666666666666,46.05263157894737,14.473684210526317,7.894736842105263,4,47,6,6,14.838070175438595,0,1,5,5,0,4,1,0.08333333333333333,8.444444444444445
2251,paraphrased,9,108,12.0,53.70370370370371,10.185185185185185,12.037037037037036,4,34,7,9,15.921111111111113,0,0,3,5,0,1,1,0.1111111111111111,8.076923076923077
2252,original,13,162,12.461538461538462,45.67901234567901,17.28395061728395,8.024691358024691,3,54,2,6,13.144472934472933,3,0,3,9,1,4,1,0.07692307692307693,5.785714285714286
2252,paraphrased,8,135,16.875,36.2962962962963,17.77777777777778,7.4074074074074066,2,42,0,8,14.251944444444447,4,1,2,1,0,1,1,0.125,6.894736842105263
2253,original,13,164,12.615384615384615,38.41463414634146,12.804878048780488,15.24390243902439,4,56,1,7,11.000619136960598,3,1,3,3,0,2,1,0.07692307692307693,6.913043478260869
2253,paraphrased,11,124,11.272727272727273,30.64516129032258,11.29032258064516,8.064516129032258,2,35,0,5,5.69475073313783,0,2,0,2,0,0,1,0.09090909090909091,6.5
2254,original,16,144,9.0,41.66666666666667,11.11111111111111,9.722222222222223,3,44,3,6,8.335,2,0,1,4,1,1,1,0.0625,6.857142857142857
2254,paraphrased,1,78,78.0,38.46153846153847,11.538461538461538,10.256410256410255,2,26,0,7,40.53307692307692,1,0,0,0,0,0,1,1.0,25.666666666666668
2255,original,10,146,14.6,39.726027397260275,14.383561643835616,10.273972602739725,5,43,1,7,13.803150684931506,3,0,7,7,2,3,1,0.1,10.428571428571429
2255,paraphrased,10,141,14.1,38.297872340425535,14.893617021276595,6.382978723404255,2,48,0,6,12.132340425531918,2,0,3,7,0,1,1,0.1,7.823529411764706
2256,original,10,100,10.0,46.0,8.0,9.0,3,34,4,6,12.93,0,0,0,3,6,2,1,0.1,6.666666666666667
2256,paraphrased,9,111,12.333333333333334,40.54054054054054,11.711711711711711,9.00900900900901,4,32,4,5,14.036126126126128,0,0,0,1,8,1,1,0.1111111111111111,6.625
2257,original,17,131,7.705882352941177,45.038167938931295,11.450381679389313,11.450381679389313,3,49,1,7,12.244620565783567,6,0,8,3,0,2,1,0.058823529411764705,5.458333333333333
2257,paraphrased,15,129,8.6,46.51162790697674,9.30232558139535,10.852713178294573,3,49,3,8,9.351860465116282,6,0,5,0,4,0,1,0.06666666666666667,5.625
2258,original,11,117,10.636363636363637,33.33333333333333,11.965811965811966,12.82051282051282,3,31,1,6,12.558951048951048,1,1,1,3,1,3,1,0.09090909090909091,8.846153846153847
2258,paraphrased,12,106,8.833333333333334,32.075471698113205,15.09433962264151,10.377358490566039,2,28,0,5,10.856855345911953,0,0,2,2,0,2,1,0.08333333333333333,6.0
2259,original,11,242,22.0,31.40495867768595,14.46280991735537,7.024793388429752,3,63,2,7,14.709173553719008,12,0,6,0,1,0,1,0.09090909090909091,11.090909090909092
2259,paraphrased,13,246,18.923076923076923,18.69918699186992,10.975609756097562,8.94308943089431,3,38,1,7,7.939831144465291,4,0,6,0,2,0,1,0.07692307692307693,11.3
2260,original,15,189,12.6,35.978835978835974,14.285714285714285,10.582010582010582,4,57,2,6,13.821111111111112,3,0,10,12,0,1,1,0.06666666666666667,6.962962962962963
2260,paraphrased,18,188,10.444444444444445,37.234042553191486,14.361702127659576,10.638297872340425,3,59,1,6,9.872647754137116,3,0,4,6,0,2,1,0.05555555555555555,6.535714285714286
2261,original,15,173,11.533333333333333,34.68208092485549,12.716763005780345,12.716763005780345,3,51,1,6,12.220597302504817,3,0,2,2,0,2,1,0.06666666666666667,7.863636363636363
2261,paraphrased,15,192,12.8,29.6875,13.541666666666666,13.020833333333334,3,48,1,7,11.372499999999999,1,0,1,7,0,1,1,0.06666666666666667,8.80952380952381
2262,original,11,269,24.454545454545453,36.43122676579926,10.780669144981413,7.063197026022305,3,78,3,7,14.655116593443733,3,1,3,0,2,1,1,0.09090909090909091,11.333333333333334
2262,paraphrased,11,177,16.09090909090909,38.983050847457626,13.559322033898304,7.344632768361582,3,59,1,7,10.869013867488444,2,1,1,0,0,0,1,0.09090909090909091,9.823529411764707
2263,original,11,93,8.454545454545455,43.01075268817204,8.60215053763441,3.225806451612903,5,22,4,11,5.70824046920821,4,0,0,0,11,1,1,0.09090909090909091,6.125
2263,paraphrased,12,94,7.833333333333333,44.680851063829785,7.446808510638298,3.1914893617021276,5,26,4,10,4.411773049645394,3,0,0,0,10,0,1,0.08333333333333333,5.5
2264,original,13,137,10.538461538461538,47.44525547445255,11.678832116788321,12.408759124087592,4,50,2,6,15.860252667040989,5,0,5,3,4,4,1,0.07692307692307693,6.85
2264,paraphrased,16,129,8.0625,44.96124031007752,10.077519379844961,9.30232558139535,3,45,1,7,11.752877906976746,5,0,5,0,2,1,1,0.0625,5.434782608695652
2265,original,16,271,16.9375,40.22140221402214,14.760147601476014,7.380073800738007,4,80,8,7,14.638159594095942,10,0,11,18,1,2,1,0.0625,7.9411764705882355
2265,paraphrased,28,241,8.607142857142858,41.90871369294606,12.033195020746888,9.12863070539419,4,73,6,8,8.406517486662718,7,1,7,1,3,1,1,0.03571428571428571,5.65
2266,original,11,133,12.090909090909092,37.59398496240601,9.774436090225564,20.30075187969925,3,42,1,7,11.929138755980865,3,0,0,5,0,1,1,0.09090909090909091,7.882352941176471
2266,paraphrased,14,115,8.214285714285714,29.565217391304348,14.782608695652174,14.782608695652174,2,30,0,7,9.334534161490684,0,0,1,2,0,0,1,0.07142857142857142,5.45
2267,original,12,197,16.416666666666668,44.16243654822335,11.16751269035533,12.18274111675127,3,63,3,10,16.07010998307953,1,1,5,3,0,2,1,0.08333333333333333,7.84
2267,paraphrased,1,118,118.0,44.91525423728814,5.932203389830509,13.559322033898304,3,38,3,9,64.8371186440678,1,0,2,0,0,0,1,1.0,18.5
2268,original,13,93,7.153846153846154,36.55913978494624,16.129032258064516,6.451612903225806,3,23,2,6,5.961116625310172,3,1,2,2,2,0,1,0.07692307692307693,6.642857142857143
2268,paraphrased,12,99,8.25,36.36363636363637,16.161616161616163,7.07070707070707,3,26,1,7,5.844090909090909,1,2,0,2,2,0,1,0.08333333333333333,5.529411764705882
2269,original,16,126,7.875,35.714285714285715,15.873015873015872,12.698412698412698,3,32,2,6,8.5475,4,0,1,10,1,2,1,0.0625,6.588235294117647
2269,paraphrased,17,151,8.882352941176471,47.682119205298015,9.271523178807946,16.55629139072848,3,62,1,6,11.102832099727312,2,0,4,1,0,0,1,0.058823529411764705,7.2
2270,original,13,264,20.307692307692307,32.95454545454545,10.984848484848484,13.636363636363635,3,67,3,10,15.786573426573426,2,1,3,3,1,2,1,0.07692307692307693,8.733333333333333
2270,paraphrased,13,234,18.0,30.34188034188034,12.393162393162394,8.547008547008547,3,58,3,8,12.507435897435897,1,5,5,2,1,0,1,0.07692307692307693,8.074074074074074
2271,original,10,103,10.3,50.48543689320388,14.563106796116504,7.766990291262135,4,34,3,5,15.983300970873788,5,0,3,1,3,3,1,0.1,7.357142857142857
2271,paraphrased,13,110,8.461538461538462,36.36363636363637,18.181818181818183,4.545454545454546,3,32,1,5,11.168041958041957,3,0,2,0,3,0,1,0.07692307692307693,6.0625
2272,original,19,272,14.31578947368421,36.39705882352941,13.602941176470587,10.661764705882353,3,86,1,8,12.845835913312698,12,0,7,9,1,2,1,0.05263157894736842,7.131578947368421
2272,paraphrased,15,168,11.2,34.523809523809526,16.071428571428573,10.119047619047619,2,52,0,7,10.260000000000002,5,0,4,3,0,1,1,0.06666666666666667,6.230769230769231
2273,original,18,234,13.0,34.61538461538461,11.11111111111111,9.82905982905983,4,64,2,7,8.751025641025642,4,3,5,2,0,2,1,0.05555555555555555,9.076923076923077
2273,paraphrased,21,201,9.571428571428571,40.79601990049751,10.44776119402985,7.462686567164178,3,63,1,7,5.368848614072494,2,2,3,1,0,1,1,0.047619047619047616,7.84
2274,original,15,210,14.0,44.285714285714285,12.857142857142856,4.761904761904762,4,60,10,8,13.89,6,0,3,6,3,2,1,0.06666666666666667,8.24
2274,paraphrased,1,137,137.0,35.76642335766424,9.48905109489051,11.678832116788321,2,41,0,9,75.28956204379563,0,0,2,3,1,1,1,1.0,18.428571428571427
2275,original,10,110,11.0,32.72727272727273,18.181818181818183,7.2727272727272725,3,27,1,6,12.742727272727276,4,0,0,1,0,0,1,0.1,5.0
2275,paraphrased,9,95,10.555555555555555,41.05263157894737,14.736842105263156,4.2105263157894735,3,28,2,8,9.317251461988306,1,0,1,3,0,1,1,0.1111111111111111,5.5625
2276,original,19,179,9.421052631578947,34.63687150837989,13.966480446927374,11.1731843575419,3,48,3,7,9.956280505733606,6,0,2,1,2,1,1,0.05263157894736842,7.458333333333333
2276,paraphrased,17,194,11.411764705882353,27.835051546391753,12.886597938144329,8.24742268041237,2,51,0,6,7.522067919951489,6,0,8,1,1,0,1,0.058823529411764705,8.142857142857142
2277,original,11,157,14.272727272727273,35.6687898089172,10.191082802547772,10.828025477707007,3,46,2,7,13.803688477127967,5,1,4,7,2,0,1,0.09090909090909091,6.541666666666667
2277,paraphrased,8,168,21.0,36.904761904761905,11.30952380952381,7.142857142857142,3,55,2,7,16.36,4,1,6,7,0,0,1,0.125,6.346153846153846
2278,original,13,165,12.692307692307692,42.42424242424242,9.696969696969697,9.696969696969697,5,50,5,7,11.832517482517485,4,0,5,5,4,2,1,0.07692307692307693,9.705882352941176
2278,paraphrased,15,158,10.533333333333333,37.34177215189873,13.291139240506327,10.759493670886076,3,47,2,7,9.772869198312236,1,0,7,5,2,2,1,0.06666666666666667,8.157894736842104
2279,original,15,233,15.533333333333333,38.197424892703864,12.446351931330472,17.167381974248926,3,68,5,7,16.619585121602295,7,0,15,15,1,6,1,0.06666666666666667,8.884615384615385
2279,paraphrased,16,211,13.1875,35.54502369668246,9.95260663507109,13.270142180094787,3,63,2,6,13.09853672985782,0,0,2,3,0,0,1,0.0625,6.733333333333333
2280,original,11,135,12.272727272727273,45.18518518518518,11.851851851851853,12.592592592592592,2,51,0,6,16.11969696969697,3,0,7,3,4,4,1,0.09090909090909091,7.052631578947368
2280,paraphrased,12,135,11.25,37.03703703703704,14.074074074074074,7.4074074074074066,3,41,1,6,9.759444444444444,2,0,4,0,0,1,1,0.08333333333333333,5.521739130434782
2281,original,14,143,10.214285714285714,37.06293706293706,14.685314685314685,3.4965034965034967,4,42,1,8,9.489170829170831,3,0,3,4,1,0,1,0.07142857142857142,6.666666666666667
